no,w,city,s1,s1.1,v1,v2,v3,v4,v5_1,v5_2,v5_3,v6,v6_o,v7_1,v7_2,v7_2_1,v7_3,v7_3_1,v7_3_1a,v7_3_1b,v7_3_1bo,v8,v8_1,v8_2,v8_3,v8_4,v8_5,v8_6,v8_7,v8_o,v9_1,v9_2,v9_3,v9_4,v9_5,v9_6,v9_o,v10,v10_1,v10_2,v10_3,v10_4,v10_5,v10_o,v10_1_1,v10_2_1,v10_3_1,v10_4_1,v10_5_1,v11,v11_1,v11_2,v11_3,v11_4,v11_o,v12,v12_1,v12_2,v12_3,v12_4,v12_5,v12_6,v12_7,v12_8,v12_o,v13,v13_1,v13_2,v13_3,v13_4,v13_5,v13_6,v13_7,v13_8,v13_9,v13_10,v13_11,v13_12,v13_o,v14,v15,v15_1,v16,v16_1,v17,v18_1,v18_2,v18_3,v18_4,v19,v19_1,v19_2,v19_3,v19_4,v19_5,v19_6,v19_o,v20,v20_1,v20_2,v20_3,v20_4,v20_5,v20_6,v20_o,v21,v21_1,v21_2,v21_3,v22,v22_1,v22_2,v22_3,v23_1,v23_2,v23_1_a,v23_2_a,v23_2_b,v23_2_c,v24,v25,v25_1,v25_2,v25_3,v25_4,v25_5,v25_6,v25_7,v25_8,v25_o,v26_1,v26_2,v26_3,v26_4,v26_5,v26_6,v26_7,v26_8,v26_9,v26_10,v26_11,v26_12,v26_13,v26_14,v26_15,v26_o
44,59,1,1,2,2,1,2,2,2,3,0,1, ,77238,1, ,1,2,77238,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,171.6,7.99999992792,171.6, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,6,0,0,9,0,0,0, ,1,1,3,3,0,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,2,0,0,3,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,3,4,0,6,0,0,0,0,11,0,0,0,0, 
45,57,1,1,2,2,1,3,1,2,5,6,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,4,0, ,429,64.35,64.35,51.48, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,0,6,7,8,9,0,0,0, ,2,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0, ,0,0,0,4,5,6,0,8,0,0,0,0,13,0,0, 
46,59,1,1,2,2,1,2,1,2,3,7,1, ,77544,1, ,1,2,77544,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,0,0, ,176.9625,58.9875,176.9625, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,6,0,0,0,0,0,0, ,1,1,1.5,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,0,0,13,0,0, 
47,61,1,1,2,2,1,1,2,2,3,1,1, ,85625,1, ,1,2,85625,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,212.355,70.785,141.57, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,6,0,0,9,0,0,0, ,1,1,1.5,3,0,1,18480,15840,2640,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,0,7,8,0,0,11,0,13,0,0, 
48,59,1,1,2,2,1,2,1,2,3,0,1, ,90165,1, ,1,2,85725,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,5,0, ,1,1,2,3,0,0, ,360.36,7.99999992792,154.44, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,8,0,0,0,0, ,1,1,3,2,1,1,17952,15840,2112,0,2,1,2,0,0,0,0, ,2,1,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0, 
49,56,1,1,2,2,1,3,2,2,3,10,1, ,85725,2,5500,1,2,85725,3, ,2,0,0,0,4,0,0,0, ,1,0,3,0,0,0, ,1,1,2,3,0,0, ,171.6,42.9,85.8, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,9,0,0,0, ,1,1,2,3,0,1,18480,15840,2640,0,1,0,0,0,0,0,0, ,2,1,0,3,0,0,0, ,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0, 
50,59,1,1,2,2,1,2,1,2,3,0,1, ,77544,1, ,1,2,77544,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,5,0, ,1,1,0,3,0,0, ,643.5, ,171.6, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,19080,15840,2640,600,2,1,0,0,0,5,0, ,2,1,0,3,4,5,0, ,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0, 
51,56,1,1,2,2,1,3,1,3,6,0,1, ,85725,1, ,1,2,85725,1, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,386.1,77.22,231.66, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,2,2,.42,1,18952,15840,2112,1000,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,6,0,0,9,0,11,0,13,0,0, 
52,59,1,1,2,2,1,2,1,2,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,5,0, ,1,1,2,3,0,0, ,214.5,1.99999998198,32.175, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,2,2,0,1,18952,15840,2112,1000,2,1,0,0,0,5,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0, 
53,58,1,1,2,2,1,2,1,1,2,10,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,171.6,102.96,171.6, , ,1,1,2,0,0, ,2,1,0,0,0,0,0,0,0, ,1,1,2,3,0,0,6,7,8,9,0,0,0, ,1,1,2,2,2,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0, 
54,56,1,1,2,2,1,3,2,2,3,0,1, ,99999998,1, ,1,1, ,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,0,3,0,0, ,420.42, ,240.24, , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0, 
55,57,1,1,2,2,1,3,1,3,6,0,1, ,85725,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,283.14,141.57,141.57, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17671,15559,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,0,7,8,0,0,11,0,13,0,0, 
56,59,1,1,2,2,1,2,2,1,2,6,1, ,85725,1, ,1,2,85725,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,0,0, ,1,1,0,3,0,0, ,429, ,120.12, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,1,0,3,4,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0, 
57,56,1,1,1,2,1,3,1,3,6,0,3, ,6660,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,0,0, ,514.8,64.35,64.35, , ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,2,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,0,0,0,6,0,8,0,0,0,0,0,0,0, 
58,61,1,1,1,2,1,1,2,3,6,0,2, ,99999998,2,0,2, , , , ,3,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,1,1,2,3,0,0, ,64.35,64.35,64.35, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,6,7,0,0,0,0,0, ,1,1,3,3,0,1,19783,17671,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,0,8,0,0,0,0,13,0,0, 
59,57,1,1,2,2,1,3,2,2,3,0,1, ,85625,1, ,1,2,85625,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,4,0, ,471.9,188.76,283.14,38.61, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,0,6,0,0,0,0,0,0, ,1,1,.5,3,0,1,18280,15640,2640,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,0,0,13,0,0, 
60,57,1,1,1,2,1,3,2,3,6,0,3, ,0,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,4,0, ,171.6,42.9,42.9,42.9, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,7,0,0,0,0,0, ,1,1,2,2,1,1,17952,15840,2112,0,2,1,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,0,12,13,0,0, 
61,58,1,1,1,2,1,2,2,3,6,1,3, ,99999998,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,0,5,0, ,1,1,0,3,0,0, ,283.14, ,94.38, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,0,0,0,0,0,0, ,1,1,2.5,2,2,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,9,0,0,0,13,0,0, 
62,57,1,1,2,2,1,3,1,1,2,11,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,4,0, ,519.09,128.7,118.404,29.601, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,5,3,0,1,17952,15840,2112,0,2,1,2,0,0,5,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,6,0,8,0,0,11,0,13,0,0, 
63,59,1,1,2,2,1,2,1,2,3,0,1, ,98225,2,11100,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,549.12,7.99999992792,274.56, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,7,8,0,0,0,0, ,1,1,2,2,0,1,18480,15840,2640,0,2,1,0,0,0,5,0, ,2,0,0,3,0,0,0, ,1,1,0,3,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,2,3,4,0,6,0,8,0,0,11,0,0,0,0, 
64,56,1,1,2,2,1,3,1,1,2,9,1, ,99999998,1, ,1,1, ,3, ,2,0,0,0,4,0,0,0, ,0,0,0,0,0,6,沒有服務,1,1,2,3,0,0, ,294.9375,58.9875,176.9625, , ,1,1,2,0,0, ,2,0,0,0,0,0,0,7,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,2,1,2,3,0,1,19112,17000,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,跟雇主講通,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15, 
65,58,1,1,2,2,1,2,2,2,3,0,1, ,77944,1, ,1,2,77944,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,4,0, ,377.52,94.38,141.57,94.38, ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,1,2,3,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,13,0,0, 
66,54,1,1,2,2,1,4,2,2,3,0,1, ,77544,1, ,1,2,77544,1, ,2,1,0,0,0,0,0,0, ,1,0,0,0,5,0, ,1,1,2,3,4,0, ,495.495,64.35,115.83,25.74, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,5,6,0,8,9,0,0,0, ,2,2,0,3,0,1,18152,15840,2112,200,2,1,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,0,4,0,6,0,0,9,0,11,12,13,0,0, 
67,56,1,1,2,2,1,3,1,2,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,150.15,3.99999996396,225.225, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,2,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0, 
68,56,1,1,1,2,1,3,2,4,11,1,3, ,3330,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,0,0,0,4,0,0, ,1,1,0,3,0,0, ,463.32, ,102.96, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,7,0,0,0,0,0, ,2,1,2,2,1,1,18340,15840,2500,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,跟雇主講通,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0, 
69,56,1,1,1,2,1,3,2,3,6,0,3, ,0,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,117.975,58.9875,58.9875, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,2,3,0,1,18000,15888,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,13,0,0, 
70,56,1,1,2,2,1,3,1,2,5,0,1, ,85625,1, ,1,2,85625,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,589.875,117.975,353.925, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,6,0,8,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,11,0,13,0,0, 
71,59,1,1,2,2,1,2,2,1,3,7,1, ,72108,1, ,1,2,72108,3, ,2,0,0,0,4,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,4,0, ,353.925,141.57,283.14,57.915, ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,0,0,7,0,9,0,0,0, ,1,1,1.5,2,2,1,17424,15840,1584,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,0,0,13,0,0, 
72,59,1,1,2,2,1,2,1,1,3,0,1, ,72108,1, ,1,2,72108,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,0,0, ,471.9,188.76,377.52, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,8,9,0,0,0, ,1,2,0,3,0,1,18480,15840,2640,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,0,0,0,11,12,0,0,0, 
73,57,1,1,2,2,1,3,1,1,3,0,1, ,72108,1, ,1,2,72108,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,4,0, ,353.925,141.57,283.14,38.61, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,1,2,3,0,0,0,0,0,0,0,0,0, ,1,1,1.5,3,0,1,18480,15840,2640,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0, 
74,59,1,1,2,2,1,2,1,2,3,0,1, ,85725,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,47.19,23.595,23.595, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,2,2,1,1,17671,15559,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,11,0,13,0,0, 
75,59,1,1,2,2,1,2,1,1,2,7,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,5,0, ,1,1,2,3,0,0, ,102.96,102.96,51.48, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,7,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0, 
76,56,1,1,2,2,1,3,1,3,6,0,1, ,85625,1, ,1,2,85625,3, ,2,0,0,0,4,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,0,0, ,117.975,47.19,94.38, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,.33,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,11,0,0,0,0, 
77,61,1,1,2,2,1,1,1,1,2,0,1, ,85625,1, ,1,2,85625,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,4,0, ,353.925,141.57,283.14,12.87, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,0,0,0,0,0,0,0,0, ,1,1,1,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,0,0,0,11,0,13,0,0, 
78,61,1,1,2,2,1,1,1,1,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,0,0,5,0, ,1,1,2,3,0,0, ,386.1,3.99999996396,85.8, , ,2,0,0,0,0, ,2,1,0,0,0,0,6,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,1,3,3,0,1,17952,15840,2112,0,2,1,2,0,0,5,0, ,2,0,0,3,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,7,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15, 
79,59,1,1,1,2,1,2,1,3,6,0,2, ,0,2,0,2, , , , ,3,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,1,1,2,3,4,0, ,32.175,70.785,128.7,25.74, ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,18480,15840,2640,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,0,0,0,0,0,11,12,13,0,0, 
80,56,1,1,2,2,1,3,1,1,3,0,1, ,88225,1, ,1,2,85725,1, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,171.6,3.99999996396,171.6, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,6,0,0,9,0,0,0, ,1,2,0,3,0,1,18480,15840,2640,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,3,4,0,6,0,0,0,0,11,0,0,0,0, 
81,58,1,1,2,2,1,2,1,2,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,3,4,0,0, ,1,1,2,3,0,0, ,308.88,154.44,231.66, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,5,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0, 
82,57,1,1,2,2,1,3,2,3,6,3,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,858,214.5,214.5, , ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,2,2,1,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,2,0,0,3,0,5,0, ,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0, 
83,58,1,1,1,2,1,2,2,3,7,9,2, ,10440,2,0,2, , , , ,3,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,1,1,2,3,0,0, ,308.88,77.22,154.44, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,4,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,4,0,6,0,0,0,0,11,0,0,0,0, 
84,57,1,1,2,1,1,2,2,3,6,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,0,3,4,0, ,450.45, ,90.09,51.48, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,5,6,0,8,9,0,0,0, ,2,2,0,2,1,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,2,0,0,3,4,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,0,4,5,6,0,8,0,0,11,0,13,0,0, 
85,56,1,1,1,2,1,3,1,3,8,0,2, ,2220,2,0,2, , , , ,3,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,1,1,0,3,0,0, ,274.56, ,137.28, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,6,0,0,9,0,0,0, ,1,2,0,2,1,1,17424,15840,1584,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,0,0,0,0,11,0,0,0,0, 
86,58,1,1,2,2,1,2,1,2,3,0,1, ,5550,1, ,1,1, ,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,5,0, ,1,1,2,3,4,0, ,386.1,64.35,51.48,77.22, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,2,2,0,3,0,1,18552,15840,2112,600,2,1,0,0,0,5,0, ,2,1,0,3,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,0,0,0,6,0,8,0,0,11,0,13,0,0, 
