no,w,t1,q1_1,q1_2,q1_3,q1_4,q1_5,q1_6,q2,q3,q4,q4a_1,q4a_2,q4a_3,q4a_4,q5,q5a_1,q5a_2,q5a_3,q5a_4,q5a_5,q5a_6,q5a_7,q5a_8,q5a_9,q6,q6a_1,q6a_2,q6a_3,q6a_4,q6a_5,q6a_6,q6a_7,q6a_8,q6a_9,q6a_10,q6a_11,q7,q8a,q8b,q8c,q8d,q8e,q9,q9a_2,q9a_3,q10,q11,q11a_1,q11a_2,q11a_3,q12a,q12a11_1,q12a11_2,q12a11_3,q12b,q12c,q13,q13a,q14,q14a1,q14b1,q14a2,q14b2,q15,q15a,q16,q17,q17a_1,q17a_2,q17a_3,q17a_4,q17a_5,q17b_1,q17b_2,q17b_3,q18,q18a,q18b_1,q18b_2,q18b_3,q18b_4,q18b_5,q18b_6,q18b_7,q18b_8,q19a,q19b,q19c,q19d,q19e,q19f,q19g,q20,q20a,q20b_1,q20b_2,q20b_3,q20b_4,q20b_5,q20b_6,q20b_7,q20b_8,q20c,q20d,q21,q21a,q22,q22a_1,q22a_2,q23,q23a_1,q23a_2,q23a_3,q23a_4,q23a_5,q23a_6,q24_1,q24_2,q24_3,q24_4,q24_5,q24_6,q24_7
2089,52.0692156877308,5,1,1,1,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,2,1, , ,2,23468,21200,2268,0,5,1,0,0, ,1,2, ,2, , ,12,4,2, ,3,1,1,1,0,1,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,1,3, , ,1,1,1, , , ,1,4,2, ,2,0,0,2,0,1,1,1,0,0,1,1,1,0,0,0,0
2090,55.224582419392,5,1,1,1,1,1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1, , ,1,23668,20000,2668,1000,1,0,0,0,24,1,1,1.5,2, , ,15,2,1,1,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1
2091,52.0692156877308,5,1,0,1,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,1, , ,1,22668,20000,2668,0,5,1,0,0, ,1,1,3.5,2, , ,12,3,1,2,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1,1,1,1, ,1,1, , , , ,3,2,1,2,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2092,52.0692156877308,5,1,1,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,1, , ,2,22500,21896,567,37,1,0,0,0,11,1,1,1.5,2, , ,13,1,1,1,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,2, , , , , , , , , , , ,2, ,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2093,52.0692156877308,5,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,1,21268,17000,2268,2000,5,1,0,0, ,1,2, ,1,15,2, , ,1,1,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0,2,1,1,0,1,0,0,1,1,1,0,0,0,0
2094,52.0692156877308,5,1,1,1,1,0,0,1,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,3,1,1,1,1, , ,1,23000,20332,2668,0,1,0,0,0,14,1,2, ,2, , ,14,2.5,1,6,2,1,1,1,0,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,4,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2095,54.4155669773861,5,1,1,0,0,0,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1, , ,2,23000,20332,2668,0,1,0,0,0,9,1,1,1.5,2, , ,13,1,1,1,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,1,2,2,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2096,54.4155669773861,5,0,1,1,0,1,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,1,19268,17000,2268,0,1,0,0,0,11,1,1,2.5,2, , ,14,3,1,2,1,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,3,3,3,2,2,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1
2097,52.0692156877308,5,1,1,1,0,1,0,3,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,1, , ,1,21000,18732,2268,0,5,0,1,0, ,1,2, ,2, , ,12,4,2, ,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,2, , , , , , , , , , , ,2, ,3,0,0,2,0,1,0,1,0,0,1,1,1,0,0,0,0
2098,55.224582419392,5,1,1,1,1,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,1,2,1, ,1,23168,20000,2668,500,1,0,0,0,12,1,1,1.5,2, , ,14,3.5,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,3,3,3,2,3,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1
2099,54.4155669773861,5,1,1,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1, , ,1,25400,23000,2400,0,5,1,0,0, ,1,1,2,2, , ,13,2,1,1,2,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2100,55.224582419392,5,1,0,1,0,0,0,1,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,4,1,1,2,2,1, ,1,21268,17000,2268,2000,5,0,1,0, ,1,1,4.5,2, , ,12.5,3,2, ,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,1,2,3,1,1,2,2, , , , , , , , , , , ,2, ,2,0,0,2,0,1,0,1,0,0,0,1,0,1,1,0,0
2101,54.4155669773861,5,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1, , ,1,22668,20000,2668,0,1,0,0,0,14,1,1,3.5,2, , ,13,2,2, ,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,1,3,1, ,1,1, , , , ,1,4,2, ,2,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0
2102,54.4155669773861,5,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,2,2,2,1,1,1, , ,1,23201,21500,1701,0,1,0,0,0,11,1,1,1,1,12,3, , ,1,1,3,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,3,3,4,3,4,3,1,1,1,0,0,0,1,1,0,0,1,4,2, ,3,0,0,2,1,1,0,1,0,0,1,0,1,1,0,0,0
2103,52.0692156877308,5,1,0,0,0,0,0,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,2,19268,17000,2268,0,1,0,0,0,10,1,1,1.5,2, , ,16,3,1,2,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1
2104,54.4155669773861,5,1,0,0,0,0,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,2, ,1,22500,20000,2500,0,1,0,0,0,11,1,1,3.5,1,15,2, , ,1,1,3,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0
2105,52.0692156877308,5,0,1,0,1,0,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,2,3,1,1,1,1, , ,2,22668,20000,2668,0,5,1,1,0, ,1,2, ,2, , ,13,3,1,1,3,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,1,3,1,0,0,0,1,1,0,0,1,1,2, ,2,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0
2106,61.2815301867256,5,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,2,1,2,1,1,1, , ,2,23892,20000,2668,1224,1,0,0,0,24,1,1,1,2, , ,13,4,1,1,3,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
2107,52.0692156877308,5,1,1,1,0,0,0,2,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,2,3,1,1,2,1, , ,1,23268,18000,2268,3000,1,0,0,0,12,1,2, ,2, , ,12,4,2, ,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,1,2,2,0,0,2,0,1,0,1,0,0,1,1,1,0,0,0,0
2108,55.224582419392,5,1,1,1,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,2,1, , ,2,21268,17000,2268,2000,1,0,0,0,11,1,1,1,2, , ,12,2.5,1,1,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,3,2,3,2,3,3,1,3,0,1,0,0,0,1,1,0,3,1,2, ,2,0,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0
2109,52.0692156877308,5,0,1,0,1,0,0,1,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,1,0,0,1,2,3,1,1,2,1, , ,2,21000,18732,2268,0,1,0,0,0,11,1,1,1,2, , ,12,3,1,1,1,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,2, ,0,0,0,0,0,0,0,0, , ,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2110,54.4155669773861,5,1,1,1,1,0,0,3,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1, , ,1,24000,21332,2668,0,1,0,0,0,15,1,1,3,2, , ,13,3.5,2, ,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2, , , , , , , , , , , ,2, ,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1
2111,52.0692156877308,5,1,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,1,2,1, , ,2,23767,23000,767,0,4,0,0,0,8,1,1,3.5,2, , ,11.5,4.5,1,1,3,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,3,1,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
2112,54.4155669773861,5,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,2,1, , ,1,25000,25000,0,0,1,0,0,0,12,2,2, ,2, , ,12,3,1,1,1,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,2,2,3,2,2,2,1,3,1, ,1, , , ,1, ,2,4,2, ,3,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1
2113,52.0692156877308,5,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,2,29127,21859,2668,4600,5,1,0,0, ,1,2, ,2, , ,14,3,1,1,3,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
2114,54.4155669773861,5,1,1,0,0,1,0,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,2,2,1,1,1,1, , ,2,24333,20000,2668,1665,1,0,0,0,11,1,1,3.5,2, , ,13.5,3,1,2,1,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,3,3,2,2,2,3,2,2, ,0,0,0,0,0,0,0,0, , ,1,1,2,0,0,2,0,0,1,0,0,0,1,1,0,1,0,0,0
2115,54.4155669773861,5,1,1,1,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1, , ,1,22000,20000,2000,0,5,1,0,0, ,1,1,2,2, , ,16,3,1,1,1,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,1,2,1,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0
2116,54.4155669773861,5,1,1,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1, , ,1,24400,21732,2668,0,1,0,0,0,12,1,1,12,1,12,6, , ,1,1,3,1,1,1,1,1,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,1,2,2,2,2,1,2, , , , , , , , , , , ,1,1,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1
2117,52.0692156877308,5,1,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,1, , ,1,23900,20000,2400,1500,5,1,0,0, ,1,1,5,2, , ,12,2,1,1,1,1,1,1,1,1,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,3,1,1,1, , , , , ,3,1,2, ,3,0,0,2,1,1,1,0,0,0,1,0,0,1,1,0,0
2118,54.4155669773861,5,1,1,0,1,0,0,1,2,2,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1, , ,1,19268,17000,2268,0,1,0,0,0,11,1,1,1,2, , ,12,4,1,1,1,1,1,1,0,1,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,2, ,0,0,0,0,0,0,0,0, , ,1,1,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
2119,52.0692156877308,5,1,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,2,3,2,1,1,1, , ,1,22668,20000,2668,0,5,1,0,0, ,1,2, ,2, , ,16,2,1,1,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2120,55.224582419392,5,1,1,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1, , ,1,21000,18732,2268,0,1,0,0,0,12,1,2, ,2, , ,13,1.5,1,1,2,1,1,1,0,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2121,54.4155669773861,5,1,1,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,1,21000,17000,2268,1732,1,0,0,0,12,1,1,1.5,2, , ,14,1.5,1,1,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,2,2,3,1,2,1,2, ,0,0,0,0,0,0,0,0, , ,1,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1
2122,52.0692156877308,5,1,1,1,1,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,2,1, ,1,22000,20666,1334,0,2,0,0,0,10,1,1,3.5,1,14,4, , ,1,1,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,1,1, ,1, , , ,1, ,2,2,2, ,3,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0
2123,52.0692156877308,5,1,1,1,1,1,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,1,21000,19000,2000,0,5,1,1,0, ,1,1,3.5,2, , ,15,3,1,1,2,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,1,3,2,3,2,2,3,2, ,0,0,0,0,0,0,0,0, , ,1,2,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1
2124,54.4155669773861,5,1,1,1,1,0,0,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,1,19268,17000,2268,0,1,0,0,0,10,1,1,1.13,2, , ,13.5,2,1,2,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,1,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1
2125,54.4155669773861,5,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,2,1, , ,3,22000,20000,2000,0,5,1,0,0, ,1,1,2,2, , ,16,3,1,1,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,1,3,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
2126,52.0692156877308,5,1,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,1, , ,1,22668,20000,2668,0,5,1,1,0, ,1,2, ,2, , ,12.5,3.5,1,1,2,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2127,61.2815301867256,5,1,0,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1, , ,1,22668,20000,2668,0,3,0,0,0,2,1,2, ,2, , ,12,4,2, ,3,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,2,2,3,2,2,2,1,1,1, , ,1, , , , ,1,4,1,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2128,55.224582419392,5,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,2,1, , ,1,20000,17000,3000,0,1,0,0,0,12,1,2, ,2, , ,12,3,1,1,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,0,1,1,1,0,0,1,1,0,0,1,0,0
2129,54.4155669773861,5,1,1,1,1,1,0,1,1,2,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,1,25000,22999,2001,0,2,0,0,0,10,1,1,1,2, , ,16,3,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1
2130,52.0692156877308,5,1,1,1,1,0,0,1,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,1, , ,1,24800,22000,1350,1450,1,0,0,0,24,1,1,4.5,2, , ,11,4,1,4,3,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,1,3,2,3,2,3,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2131,54.4155669773861,5,1,1,1,1,1,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,0,1,2,2,1,1,1,1, , ,1,23001,20000,2001,1000,2,0,0,0,1,1,1,.57,2, , ,13,4,1,1,3,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2132,55.224582419392,5,1,0,1,0,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,1,1,1, , ,2,23000,20732,2268,0,1,0,0,0,12,1,1,2,2, , ,12,4,1,1,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, , , , , , , , , , , ,2, ,3,0,0,2,1,0,1,1,0,0,1,1,1,0,0,0,0
2133,54.4155669773861,5,1,1,1,1,0,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1, , ,2,25000,22999,2001,0,2,0,0,0,10,1,1,4.5,2, , ,13,3.5,1,1,1,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,3,1, ,1,1, , , , ,4,2,1,2,2,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0
2134,52.0692156877308,5,1,1,1,1,0,0,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,1, , ,1,23000,20332,2668,0,1,0,0,0,8,1,1,4.5,1,13.5,6, , ,2, ,3,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,2, , , , , , , , , , , ,2, ,2,0,0,2,0,1,1,1,0,0,1,0,1,0,1,0,0
2135,52.0692156877308,5,0,1,0,0,0,0,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,1,1,1, , ,2,22000,19732,2268,0,5,1,0,0, ,1,1,3.5,2, , ,13,4,1,2,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2136,52.0692156877308,5,1,1,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,1, , ,2,23000,20732,2268,0,1,0,0,0,12,1,1,3.5,2, , ,12,3,1,1,1,1,1,1,0,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,1,2,2,2,2,1,2,1,3,1,1, , , ,1, , ,1,1,2, ,3,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0
2137,52.0692156877308,5,1,1,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,1, , ,2,24333,21665,2668,0,5,0,1,0, ,1,2, ,2, , ,13,3,2, ,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2, , , , , , , , , , , ,2, ,1,1,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0
2138,52.0692156877308,5,1,1,1,1,1,0,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,1,24000,21332,2668,0,1,0,0,0,1,1,2, ,2, , ,15,3,2, ,3,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2, , , , , , , , , , , ,2, ,3,0,0,2,0,1,1,1,0,0,1,1,0,0,0,1,0
2139,54.4155669773861,5,1,0,1,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1, ,2,22000,20000,2000,0,2,0,0,0,4,1,1,3.5,1,14,1, , ,1,1,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,1,1,1, , ,1, , , ,2,2,1,2,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0
2140,54.4155669773861,5,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,1,22000,20000,2000,0,1,0,0,0,12,1,1,1.5,2, , ,14,2,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,3,2,2,2,3,3,1,3,0,1,1,1,0,0,0,0,2,2,2, ,3,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,1
